"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8618","time &&& outcome","20 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8395","time &&& outcome","21 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.8203","time &&& outcome","21 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.859","time &&& outcome","21 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8315","time &&& outcome","22 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.812","time &&& outcome","22 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8515","time &&& outcome","22 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8293","time &&& outcome","23 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.8097","time &&& outcome","23 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8494","time &&& outcome","23 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8235","time &&& outcome","24 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.8037","time &&& outcome","24 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8439","time &&& outcome","24 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8185","time &&& outcome","25 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7984","time &&& outcome","25 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.839","time &&& outcome","25 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8149","time &&& outcome","26 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7946","time &&& outcome","26 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8356","time &&& outcome","26 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.8091","time &&& outcome","27 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7886","time &&& outcome","27 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8301","time &&& outcome","27 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.804","time &&& outcome","28 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7833","time &&& outcome","28 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8252","time &&& outcome","28 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7997","time &&& outcome","29 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7788","time &&& outcome","29 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.821","time &&& outcome","29 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7939","time &&& outcome","30 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7728","time &&& outcome","30 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8155","time &&& outcome","30 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7888","time &&& outcome","31 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7676","time &&& outcome","31 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8106","time &&& outcome","31 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.783","time &&& outcome","32 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7616","time &&& outcome","32 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.805","time &&& outcome","32 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7801","time &&& outcome","33 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7586","time &&& outcome","33 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.8022","time &&& outcome","33 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7758","time &&& outcome","34 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7541","time &&& outcome","34 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7981","time &&& outcome","34 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7707","time &&& outcome","35 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7488","time &&& outcome","35 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7932","time &&& outcome","35 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7671","time &&& outcome","36 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7451","time &&& outcome","36 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7897","time &&& outcome","36 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7627","time &&& outcome","37 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7406","time &&& outcome","37 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7855","time &&& outcome","37 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7584","time &&& outcome","38 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7361","time &&& outcome","38 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7813","time &&& outcome","38 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.754","time &&& outcome","39 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7316","time &&& outcome","39 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7771","time &&& outcome","39 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7504","time &&& outcome","40 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7279","time &&& outcome","40 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7736","time &&& outcome","40 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7482","time &&& outcome","41 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7257","time &&& outcome","41 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7714","time &&& outcome","41 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7424","time &&& outcome","42 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7197","time &&& outcome","42 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7658","time &&& outcome","42 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7373","time &&& outcome","43 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7145","time &&& outcome","43 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7609","time &&& outcome","43 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7323","time &&& outcome","44 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7093","time &&& outcome","44 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.756","time &&& outcome","44 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7286","time &&& outcome","45 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.7056","time &&& outcome","45 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7525","time &&& outcome","45 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7177","time &&& outcome","46 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6944","time &&& outcome","46 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7419","time &&& outcome","46 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7156","time &&& outcome","47 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6922","time &&& outcome","47 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7398","time &&& outcome","47 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.709","time &&& outcome","48 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6855","time &&& outcome","48 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7334","time &&& outcome","48 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.7025","time &&& outcome","49 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6788","time &&& outcome","49 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.727","time &&& outcome","49 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.6967","time &&& outcome","50 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6728","time &&& outcome","50 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7213","time &&& outcome","50 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.6959","time &&& outcome","51 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6721","time &&& outcome","51 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7206","time &&& outcome","51 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.6908","time &&& outcome","52 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6669","time &&& outcome","52 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7157","time &&& outcome","52 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.685","time &&& outcome","53 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6609","time &&& outcome","53 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.71","time &&& outcome","53 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.6806","time &&& outcome","54 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6565","time &&& outcome","54 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7057","time &&& outcome","54 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate","numeric","0.677","time &&& outcome","55 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_lower","numeric","0.6527","time &&& outcome","55 &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","survival_probability","death_cohort","estimate_95CI_upper","numeric","0.7021","time &&& outcome","55 &&& death_cohort"
