"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0029","time &&& outcome &&& competing_outcome","5 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0011","time &&& outcome &&& competing_outcome","5 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0077","time &&& outcome &&& competing_outcome","5 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0036","time &&& outcome &&& competing_outcome","6 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0015","time &&& outcome &&& competing_outcome","6 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0087","time &&& outcome &&& competing_outcome","6 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0036","time &&& outcome &&& competing_outcome","7 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0015","time &&& outcome &&& competing_outcome","7 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0087","time &&& outcome &&& competing_outcome","7 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0043","time &&& outcome &&& competing_outcome","8 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.002","time &&& outcome &&& competing_outcome","8 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0096","time &&& outcome &&& competing_outcome","8 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0058","time &&& outcome &&& competing_outcome","9 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0029","time &&& outcome &&& competing_outcome","9 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0115","time &&& outcome &&& competing_outcome","9 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0072","time &&& outcome &&& competing_outcome","10 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0039","time &&& outcome &&& competing_outcome","10 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0134","time &&& outcome &&& competing_outcome","10 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.008","time &&& outcome &&& competing_outcome","11 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0044","time &&& outcome &&& competing_outcome","11 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0143","time &&& outcome &&& competing_outcome","11 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0087","time &&& outcome &&& competing_outcome","12 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0049","time &&& outcome &&& competing_outcome","12 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0152","time &&& outcome &&& competing_outcome","12 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0094","time &&& outcome &&& competing_outcome","13 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0055","time &&& outcome &&& competing_outcome","13 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0162","time &&& outcome &&& competing_outcome","13 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0108","time &&& outcome &&& competing_outcome","14 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0066","time &&& outcome &&& competing_outcome","14 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0179","time &&& outcome &&& competing_outcome","14 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0108","time &&& outcome &&& competing_outcome","15 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0066","time &&& outcome &&& competing_outcome","15 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0179","time &&& outcome &&& competing_outcome","15 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0108","time &&& outcome &&& competing_outcome","16 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0066","time &&& outcome &&& competing_outcome","16 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0179","time &&& outcome &&& competing_outcome","16 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0123","time &&& outcome &&& competing_outcome","17 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0077","time &&& outcome &&& competing_outcome","17 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0197","time &&& outcome &&& competing_outcome","17 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0123","time &&& outcome &&& competing_outcome","18 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0077","time &&& outcome &&& competing_outcome","18 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0197","time &&& outcome &&& competing_outcome","18 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0123","time &&& outcome &&& competing_outcome","19 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0077","time &&& outcome &&& competing_outcome","19 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0197","time &&& outcome &&& competing_outcome","19 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0123","time &&& outcome &&& competing_outcome","20 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0077","time &&& outcome &&& competing_outcome","20 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0197","time &&& outcome &&& competing_outcome","20 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0137","time &&& outcome &&& competing_outcome","21 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0088","time &&& outcome &&& competing_outcome","21 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0215","time &&& outcome &&& competing_outcome","21 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0145","time &&& outcome &&& competing_outcome","22 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0094","time &&& outcome &&& competing_outcome","22 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0224","time &&& outcome &&& competing_outcome","22 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","23 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","23 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","23 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","24 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","24 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","24 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","25 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","25 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","25 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","26 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","26 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","26 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","27 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","27 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","27 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0159","time &&& outcome &&& competing_outcome","28 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0105","time &&& outcome &&& competing_outcome","28 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0241","time &&& outcome &&& competing_outcome","28 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0174","time &&& outcome &&& competing_outcome","29 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0117","time &&& outcome &&& competing_outcome","29 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0258","time &&& outcome &&& competing_outcome","29 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0181","time &&& outcome &&& competing_outcome","30 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0123","time &&& outcome &&& competing_outcome","30 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0267","time &&& outcome &&& competing_outcome","30 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0181","time &&& outcome &&& competing_outcome","31 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0123","time &&& outcome &&& competing_outcome","31 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0267","time &&& outcome &&& competing_outcome","31 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0181","time &&& outcome &&& competing_outcome","32 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0123","time &&& outcome &&& competing_outcome","32 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0267","time &&& outcome &&& competing_outcome","32 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0188","time &&& outcome &&& competing_outcome","33 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0129","time &&& outcome &&& competing_outcome","33 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0275","time &&& outcome &&& competing_outcome","33 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0195","time &&& outcome &&& competing_outcome","34 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0134","time &&& outcome &&& competing_outcome","34 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0284","time &&& outcome &&& competing_outcome","34 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0203","time &&& outcome &&& competing_outcome","35 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.014","time &&& outcome &&& competing_outcome","35 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0292","time &&& outcome &&& competing_outcome","35 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.021","time &&& outcome &&& competing_outcome","36 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0146","time &&& outcome &&& competing_outcome","36 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0301","time &&& outcome &&& competing_outcome","36 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.021","time &&& outcome &&& competing_outcome","37 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0146","time &&& outcome &&& competing_outcome","37 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0301","time &&& outcome &&& competing_outcome","37 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0217","time &&& outcome &&& competing_outcome","38 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0152","time &&& outcome &&& competing_outcome","38 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0309","time &&& outcome &&& competing_outcome","38 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0224","time &&& outcome &&& competing_outcome","39 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0158","time &&& outcome &&& competing_outcome","39 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0318","time &&& outcome &&& competing_outcome","39 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0224","time &&& outcome &&& competing_outcome","40 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0158","time &&& outcome &&& competing_outcome","40 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0318","time &&& outcome &&& competing_outcome","40 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0224","time &&& outcome &&& competing_outcome","41 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0158","time &&& outcome &&& competing_outcome","41 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0318","time &&& outcome &&& competing_outcome","41 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0239","time &&& outcome &&& competing_outcome","42 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0171","time &&& outcome &&& competing_outcome","42 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0335","time &&& outcome &&& competing_outcome","42 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0239","time &&& outcome &&& competing_outcome","43 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0171","time &&& outcome &&& competing_outcome","43 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0335","time &&& outcome &&& competing_outcome","43 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0246","time &&& outcome &&& competing_outcome","44 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0177","time &&& outcome &&& competing_outcome","44 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0343","time &&& outcome &&& competing_outcome","44 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0253","time &&& outcome &&& competing_outcome","45 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0183","time &&& outcome &&& competing_outcome","45 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_upper","numeric","0.0351","time &&& outcome &&& competing_outcome","45 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate","numeric","0.0253","time &&& outcome &&& competing_outcome","46 &&& progression &&& death_cohort"
1,"CPRD_GOLD","cohort","mgus_diagnosis","overall","overall","cumulative_failure_probability","progression","estimate_95CI_lower","numeric","0.0183","time &&& outcome &&& competing_outcome","46 &&& progression &&& death_cohort"
